Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,67871;0,03564;0,67859;0,02520;0,67917;0,04361;0,67800;0,05039;
0,67859;0,03564;0,67848;0,02520;0,67907;0,04361;0,67788;0,05039;
0,67848;0,03564;0,67844;0,02520;0,67898;0,04361;0,67774;0,05039;
0,67844;0,03564;0,67832;0,02520;0,67891;0,04361;0,67763;0,05039;
0,67832;0,03564;0,67820;0,02520;0,67882;0,04361;0,67751;0,05039;
0,67820;0,03564;0,67808;0,02520;0,67866;0,04361;0,67734;0,05039;
0,67808;0,03564;0,67787;0,02520;0,67849;0,04361;0,67716;0,05039;
0,67789;0,03564;0,67772;0,02520;0,67832;0,04361;0,67697;0,05039;
0,67774;0,03564;0,67767;0,02520;0,67823;0,04361;0,67691;0,05039;
0,67769;0,03564;0,67757;0,02520;0,67814;0,04361;0,67684;0,05039;
0,67758;0,03564;0,67751;0,02520;0,67804;0,04361;0,67679;0,05039;
0,67749;0,03564;0,67745;0,02520;0,67798;0,04361;0,67674;0,05039;
0,67744;0,03564;0,67741;0,02520;0,67792;0,04361;0,67674;0,05039;
0,67740;0,03564;0,67740;0,02520;0,67788;0,04361;0,67671;0,05039;
0,67739;0,03564;0,67737;0,02520;0,67787;0,04361;0,67674;0,05039;
0,67736;0,03564;0,67742;0,02520;0,67793;0,04361;0,67675;0,05039;
0,67741;0,03564;0,67747;0,02520;0,67797;0,04361;0,67683;0,05039;
0,67746;0,03564;0,67754;0,02520;0,67807;0,04361;0,67693;0,05039;
0,67753;0,03564;0,67766;0,02520;0,67815;0,04361;0,67704;0,05039;
0,67765;0,03564;0,67777;0,02520;0,67824;0,04361;0,67720;0,05039;
0,67777;0,03564;0,67778;0,02520;0,67831;0,04361;0,67724;0,05039;
0,67777;0,03564;0,67785;0,02520;0,67837;0,04361;0,67728;0,05039;
0,67785;0,03564;0,67798;0,02520;0,67848;0,04361;0,67738;0,05039;
0,67798;0,03564;0,67815;0,02520;0,67861;0,04361;0,67753;0,05039;
0,67815;0,03564;0,67824;0,02520;0,67873;0,04361;0,67766;0,05039;
0,67824;0,03564;0,67831;0,02520;0,67880;0,04361;0,67776;0,05039;
0,67830;0,03564;0,67846;0,02520;0,67896;0,04361;0,67787;0,05039;
0,67845;0,03564;0,67866;0,02520;0,67916;0,04361;0,67802;0,05039;
0,67866;0,03564;0,67870;0,02520;0,67930;0,04361;0,67810;0,05039;
0,67870;0,03564;0,67874;0,02520;0,67933;0,04361;0,67815;0,05039;
0,67874;0,03564;0,67880;0,02520;0,67937;0,04361;0,67823;0,05039;
0,67880;0,03564;0,67886;0,02520;0,67946;0,04361;0,67833;0,05039;
0,67886;0,03564;0,67895;0,02520;0,67950;0,04361;0,67841;0,05039;
0,67895;0,03564;0,67894;0,02520;0,67953;0,04361;0,67845;0,05039;
0,67894;0,03564;0,67888;0,02520;0,67947;0,04361;0,67842;0,05039;
0,67885;0,03564;0,67878;0,02520;0,67937;0,04361;0,67831;0,05039;
0,67876;0,03564;0,67870;0,02520;0,67929;0,04361;0,67826;0,05039;
0,67868;0,03564;0,67863;0,02520;0,67922;0,04361;0,67815;0,05039;
0,67862;0,03564;0,67852;0,02520;0,67921;0,04361;0,67808;0,05039;
0,67850;0,03564;0,67836;0,02520;0,67906;0,04361;0,67790;0,05039;
0,67834;0,03564;0,67819;0,02520;0,67889;0,04361;0,67777;0,05039;
0,67818;0,03564;0,67804;0,02520;0,67870;0,04361;0,67763;0,05039;
0,67803;0,03564;0,67784;0,02520;0,67851;0,04361;0,67743;0,05039;
0,67783;0,03564;0,67769;0,02520;0,67831;0,04361;0,67728;0,05039;
0,67767;0,03564;0,67761;0,02520;0,67823;0,04361;0,67717;0,05039;
0,67760;0,03564;0,67759;0,02520;0,67821;0,04361;0,67712;0,05039;
0,67757;0,03564;0,67757;0,02520;0,67817;0,04361;0,67710;0,05039;
0,67756;0,03564;0,67759;0,02520;0,67815;0,04361;0,67712;0,05039;
0,67758;0,03564;0,67758;0,02520;0,67813;0,04361;0,67714;0,05039;
0,67757;0,03564;0,67757;0,02520;0,67809;0,04361;0,67712;0,05039;
